sol_index,City,Labels,Wheat,Barley,Forestation Alfalfa,Sustains Alfalfa,vegetables,Medical and Aromatic plants,fully grown Beans,lentils,Fenugreek,chickpeas,Lupine,sugar Beet,Fully grown Onions,Garlic,Lfax,Others 
Solution 7,Sharkia,Water,0.060304553072216445,0.0,0.0004463653408421422,0.02708725842366708,0.0,9.207059787303211e-06,0.0009416874515148487,1.5758236943653575e-05,0.0,0.0,2.567353209921088e-06,0.010784122893563014,0.0,0.00010437618739644698,0,0
Solution 7,Sharkia,Area,0.06609299698529691,0.0,0.0006273848112334689,0.028315018771276474,0.0,1.271038920651274e-05,0.0016342171082453648,3.355542750519363e-05,0.0,0.0,5.084155682605096e-06,0.01314966025748982,0.0,0.00016252350998727623,0,0
Solution 7,Sharkia,Production,0.013303509962021393,0.0,0.0006203879665016722,0.07177928252655555,0.0,6.991290942987733e-07,0.00016365104172036776,2.6457238274443773e-06,0.0,0.0,2.4675144504662584e-07,0.021541593070361027,0.0,8.59106281170669e-05,0,0
Solution 7,Quliubiya,Water,0.021268572602057015,0.0,0.0005255106432445371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.233236155953834e-06,0
Solution 7,Quliubiya,Area,0.022091318412012274,0.0,0.0007385583488264336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0507255077383865e-05,0
Solution 7,Quliubiya,Production,0.005130319919736359,0.0,0.0006897388309733878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.961731534359715e-06,0
Solution 7,Kafr el sheikh,Water,0.03914456111837623,0.0,0.003497354777859744,0.019885035905049142,0.0034985941897541888,0.0007564839027164033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002634635569905227,0,0
Solution 7,Kafr el sheikh,Area,0.04116301912493173,0.0,0.004915531185798694,0.018109762541439353,0.013722331632971277,0.0011303772800991998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003380963528932389,0,0
Solution 7,Kafr el sheikh,Production,0.008431051393100547,0.0,0.007262278863303382,0.06843651328368168,0.01697943573839517,5.72874604916583e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013443841230957,0,0
Solution 7,Gharbia,Water,0.04018626094079086,0.0,0.0009592162768791375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9133828672627715e-05,0.0003551800371794278,0,0
Solution 7,Gharbia,Area,0.041740908096755014,0.0,0.0013481486151707847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.10110286821378e-05,0.00045570982101750344,0,0
Solution 7,Gharbia,Production,0.008515992408959368,0.0,0.0019596588513194615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.713609247951719e-05,0.00015482282335314404,0,0
Solution 7,Monoufia,Water,0.04256642971575208,0.0,0.0011089195278438462,0.0,0.0,9.11853036627145e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.301764946825803e-05,7.170883103572694e-06,0
Solution 7,Monoufia,Area,0.044213157674451393,0.0,0.0015586326604306356,0.0,0.0,0.00013574695672555608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4065003564330787e-05,9.151480228689173e-06,0
Solution 7,Monoufia,Production,0.01104023597159513,0.0,0.001653933810906692,0.0,0.0,9.842640974637631e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4462376362455015e-05,3.4133949898116576e-06,0
Solution 7,Behaira,Water,0.06939292842431306,0.0,0.008097343494670079,0.02546309766541838,0.0,0.0,0.0010647433467489973,0.0,0.0,0.0,0.0,0.007822725230629556,0.0,6.126235935397907e-05,0.00011862942418256061,0
Solution 7,Behaira,Area,0.0751974000691908,0.0,0.011380882495511507,0.023243912421590067,0.0,0.0,0.0016565873932488271,0.0,0.0,0.0,0.0,0.006761927057864778,0.0,0.00018336854828595713,0.00015981196028988685,0
Solution 7,Behaira,Production,0.016725102944815128,0.0,0.008107032435420505,0.06626425064562733,0.0,0.0,0.00018661263452331766,0.0,0.0,0.0,0.0,0.011443413557550389,0.0,8.438899420594604e-05,6.97209916392855e-05,0
Solution 7,Ismailia,Water,0.003855403432949709,0.0,0.0018175975432030984,0.0,0.0,0.0,1.770588420635233e-07,0.0,0.0,0.00029745885466671913,2.8063826467068443e-05,1.7794413627384093e-05,0.0,0,0,0
Solution 7,Ismailia,Area,0.007246775980696394,0.0,0.002264313469176223,0.0,0.0,0.0,3.389437121736731e-07,0.0,0.0,0.0014537295815128838,7.524550410255542e-05,1.8472432313465183e-05,0.0,0,0,0
Solution 7,Ismailia,Production,0.001481074028227141,0.0,0.004645397538102233,0.0,0.0,0.0,4.112524084110431e-08,0.0,0.0,0.0024490218005013753,6.229103146065933e-05,1.6820223504011663e-05,0.0,0,0,0
Solution 7,Giza,Water,0.015976623838848545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001078288348166857,0.0,0.0,0.0,0
Solution 7,Giza,Area,0.016132364924618142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034860360797062275,0.0,0.0,0.0,0
Solution 7,Giza,Production,0.0037999400629764894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006368654796653413,0.0,0.0,0.0,0
Solution 7,Beni sweif,Water,0.0,0.0,0.04343932486926727,0.0032829365201208173,0.0,0.0,0.0,1.983059031111461e-05,0.00035721621386315824,0.0,0.0,0.0016983484130733155,0.0,0.0,0,0
Solution 7,Beni sweif,Area,0.0,0.0,0.03788950075275839,0.00874030591673273,0.0,0.0,0.0,2.287870057172293e-05,0.00028962740205240367,0.0,0.0,0.002311765588880537,0.0,0.0,0,0
Solution 7,Beni sweif,Production,0.0,0.0,0.09194534595809055,0.007988623271149438,0.0,0.0,0.0,0.0,2.4592894022980376e-05,0.0,0.0,0.0,0.0,0.0,0,0
Solution 7,Fayoum,Water,0.10543366042044765,0.0,0.004212938016031224,0.0,0.0,0.00791196688018798,0.0,0.0,0.0,0.0,0.0,0.03286754212430658,0.0,0.0,0.0,0
Solution 7,Fayoum,Area,0.027328819134652484,0.0,0.004577055922491392,0.0,0.0,0.008033700758009311,0.0,0.0,0.0,0.0,0.0,0.01704650684457116,0.0,0.0,0.0,0
Solution 7,Fayoum,Production,0.0,0.0,0.003397223585523987,0.0,0.0,0.0036519390705436246,0.0,0.0,0.0,0.0,0.0,0.02674461994951592,0.0,0.0,0.0,0
Solution 7,Minya,Water,0.0,0.0002349124529275373,0.0,0.061831486841328276,0.002327822888149495,0.0011464560023613133,0.0,0.0,0.00016386795832979082,0.0,0.004049601306255873,0.0,0.0,0.0,0,0
Solution 7,Minya,Area,0.0,0.002316136577563488,0.0,0.05237108321150168,0.00690951352349348,0.0023414231636957336,0.0,0.0,0.00016116773513858156,0.0,0.004250693094370034,0.0,0.0,0.0,0,0
Solution 7,Minya,Production,0.0,0.0003538637798269162,0.0,0.14605436846007885,0.00865644910278114,0.00035056526134318684,0.0,0.0,0.0,0.0,0.007970208759142151,0.0,0.0,0.0,0,0
Solution 7,Assuit,Water,0.0,1.0623530523811398e-05,0.0,0.0,0.004714818333197428,0.0,0.0,1.3456471996827771e-05,7.94108906654902e-05,0.00037341709791197065,1.9476472626987564e-06,0.0,0.0,0.0,0.0,0
Solution 7,Assuit,Area,0.0,6.965293285168982e-05,0.0,0.0,0.0642386719671916,0.0,0.0,1.4405107767381106e-05,9.812420467427835e-05,0.00026369820807111766,2.3726059852157117e-06,0.0,0.0,0.0,0.0,0
Solution 7,Assuit,Production,0.0,9.966016697160945e-06,0.0,0.0,0.08048016585009764,0.0,0.0,8.087964032083848e-07,5.949451508346423e-06,1.860231727379285e-05,0.0,0.0,0.0,0.0,0.0,0
Solution 7,Sohag,Water,0.11779375997083034,0.0,0.0,0.0,0.005287411040359193,0.0,0.003555088515453983,0.0,0.0003337041245672311,1.6932845301902412e-05,8.314683223302561e-06,0.0,0.010002616414962874,0.004329227264029372,0.0,0
Solution 7,Sohag,Area,0.020952371749351443,0.0,0.0,0.0,0.007670918759988377,0.0,0.004519865166360097,0.0,0.0004623385570309185,1.157662248929141e-05,1.0428246129304142e-05,0.0,0.01537246592655918,0.0040128652183269,0.0,0
Solution 7,Sohag,Production,0.0,0.0,0.0,0.0,0.00991308554654219,0.0,0.0004574819770612094,0.0,3.797943408503188e-05,9.364217339519132e-07,6.437471032993812e-07,0.0,0.021947079308753743,0.0034880921355927167,0.0,0
Solution 7,Qena,Water,0.020158749602141552,0.0,0.0,0.0,0.0004853182860961174,1.0092353997620828e-05,0.0,1.4164707365081864e-06,0.0,0.0,0.0,0.0,0.00021105413973971978,0.0,0.0,0
Solution 7,Qena,Area,0.020958753914115162,0.0,0.0,0.0,0.002375995422337448,5.067208496996413e-05,0.0,1.5252467047815288e-06,0.0,0.0,0.0,0.0,0.0005636633933448184,0.0,0.0,0
Solution 7,Qena,Production,0.004556548243901042,0.0,0.0,0.0,0.009745982950247423,5.2366140004339485e-06,0.0,8.225048168220862e-08,0.0,0.0,0.0,0.0,0.0008148966472664819,0.0,0.0,0
Solution 7,Aswan,Water,1.6377942890875904e-05,0.0,0.0,0.00016909119417066475,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Solution 7,Aswan,Area,0.0002897968739084905,0.0,0.0,0.012108629865806304,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Solution 7,Aswan,Production,2.1056123310645406e-05,0.0,0.0,0.01697943573839517,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Solution 7,Luxor,Water,0.006069321261361658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4607354470240672e-05,0.0,0.0,0.0,0.0,0.0,0
Solution 7,Luxor,Area,0.008559006619809592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0337783221297029e-05,0.0,0.0,0.0,0.0,0.0,0
Solution 7,Luxor,Production,0.0012440227453956083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.34628130934356e-07,0.0,0.0,0.0,0.0,0.0,0
Solution 9,Cairo,Water,5.23589640983962e-06,0.0,0.0,6.459611662714013e-05,2.038188027738335e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Solution 9,Cairo,Area,6.15057589228412e-06,0.0,0.0,6.441019753864203e-05,8.303277454583562e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Solution 9,Cairo,Production,1.0425212534713915e-06,0.0,0.0,9.914172704580879e-05,6.370963215658504e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Solution 9,Alexandria,Water,0.005070382495240585,6.628123271306553e-05,0.0003155179261837454,0.0,0.0,9.292211559531464e-05,0.0,0.0,0.0,0.0,0.0011515762356721592,1.7653597090646994e-05,1.2036543470895677e-06,3.851693910686617e-06,0,0
Solution 9,Alexandria,Area,0.017517336643516384,0.0003389650713969915,0.0006835681706952435,0.0,0.0,0.0007447322309574022,0.0,0.0,0.0,0.0,0.0013233989128231332,3.3657318077221435e-05,2.3918906247771576e-06,5.467178570919218e-06,0,0
Solution 9,Alexandria,Production,0.0035687324962484844,0.0,0.0007493888069070825,0.0,0.0,7.165459804905329e-05,0.0,0.0,0.0,0.0,0.002088612971889312,1.8356550698378617e-05,1.4717947107831407e-06,1.907882032496664e-06,0,0
Solution 9,Port said,Water,0.00871097946167278,0.0,0.0,0.0,8.34533680648767e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Solution 9,Port said,Area,0.010063196406428526,0.0,0.0,0.0,1.4180494418321722e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Solution 9,Port said,Production,0.002011919234460104,0.0,0.0,0.0,8.85802372230594e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Solution 9,Suez,Water,0.0013031744341476907,0.0,0.0,0.0005142011370766634,0.0,0.0,6.499733474283667e-05,0.0,0.0,0.0,0.0,0.0,3.996132432337365e-05,5.617053619751317e-07,0.0,0
Solution 9,Suez,Area,0.0017214778525181888,0.0,0.0,0.0005520141863324998,0.0,0.0,0.00014077984820116987,0.0,0.0,0.0,0.0,0.0,7.141502008263229e-05,5.979726561942895e-06,0.0,0
Solution 9,Suez,Production,0.0003499460659496961,0.0,0.0,0.001038133124796649,0.0,0.0,1.210142317755027e-05,0.0,0.0,0.0,0.0,0.0,7.904082706057609e-05,2.180436608567616e-06,0.0,0
Solution 9,Damietta,Water,0.0035668317985123937,0.0,0.00032265960864314347,0.007973407613236994,0.0018318014290240434,1.4203121295656901e-05,0.0,0.0,0.0,0.0,0.0009884409498299531,0.00020775074030765942,3.8356451860587565e-05,0.00015190117860270348,0,0
Solution 9,Damietta,Area,0.004526823856721113,0.0,0.0005043472231672978,0.00864172997798953,0.0037913174896021364,2.3577207587089128e-05,0.0,0.0,0.0,0.0,0.0009205361918785233,0.0002725046818942548,4.424997655837742e-05,0.00021680780020301522,0,0
Solution 9,Damietta,Production,0.0009401610608433264,0.0,0.0003593632085495502,0.014041957248260233,0.00468385038977931,2.2076920661747114e-06,0.0,0.0,0.0,0.0,0.0015139043927861028,0.00030744156180803384,2.0400710018910756e-05,8.480535634447671e-05,0,0
Solution 9,Dakahlia,Water,0.03674772101216005,1.524628839646786e-06,0.0015625038297685378,0.027383617858026503,0.007409535673437101,1.1876056224617069e-05,0.0009902063095390179,7.679314734431442e-05,0.0,0.0,0.0,0.013211149626408817,0.0,0.0002806921937412872,0.0005122752901213201,0
Solution 9,Dakahlia,Area,0.04481190000586971,8.029918526037601e-06,0.002579141490831141,0.028064394399171074,0.013663017981598014,6.21891562442061e-05,0.0012225978079218101,0.00018212538614374645,0.0,0.0,0.0,0.014965547091239652,0.0,0.00032393033032696364,0.0007327727778335164,0
Solution 9,Dakahlia,Production,0.014400431666765294,0.0,0.0016615608343725412,0.046037043539127666,0.01687949838694975,4.810588267652303e-06,0.00016263331554153707,1.5303939446383955e-05,0.0,0.0,0.0,0.026566221595126976,0.0,0.0001583814641548302,0.0002858961225696251,0
Solution 9,Sharkia,Water,0.05218973596113924,0.0,0.0004045883478683734,0.024552061128309866,0.0,8.34533680648767e-06,0.0008535514193327822,1.4283364918796205e-05,1.524628839646786e-06,0.0,2.327065071039831e-06,0.009774796709091241,0.0023221702100283334,9.460723168124004e-05,0,0
Solution 9,Sharkia,Area,0.06361847160266075,0.0,0.000632484220923217,0.028545164414751283,0.0,1.2813699775591916e-05,0.0016475000924804381,3.382816740756266e-05,1.7084933034122556e-06,0.0,5.1254799102367665e-06,0.013256541239836373,0.0030100235019517117,0.00016384450779723532,0,0
Solution 9,Sharkia,Production,0.012627419624565915,0.0,0.0006167364947333502,0.07135680491923815,0.0,6.950141689809276e-07,0.00016268782645675124,2.6301516590846867e-06,1.090218304283808e-07,0.0,2.452991184638568e-07,0.02141480383009795,0.0030288036097748648,8.540497641183281e-05,0,0
Solution 9,Quliubiya,Water,0.019175776149989457,0.0,0.0004763261469549117,0.0,0.0,2.415333056493066e-05,0.0,0.0,0.0,0.0,0.0,6.555904010481179e-05,0.0,2.800502447561728e-05,7.462656951955321e-06,0
Solution 9,Quliubiya,Area,0.022152820674334515,0.0,0.0007445613816270609,0.0,0.0,3.536581138063369e-05,0.0,0.0,0.0,0.0,0.0,5.040055245066154e-05,0.0,3.229052343449163e-05,1.0592658481155984e-05,0
Solution 9,Quliubiya,Production,0.005073088426541039,0.0,0.0006856791747504975,0.0,0.0,1.9215097613002115e-05,0.0,0.0,0.0,0.0,0.0,7.626077038465237e-05,0.0,2.3875780863815395e-05,3.938413624225256e-06,0
Solution 9,Kafr el sheikh,Water,0.0342919474775492,0.0,0.0031700243321182253,0.018023921411434884,0.0031711477428421754,0.0006856817597253571,0.0013353341326611666,0.0,0.0,0.0,0.0,0.0,0.0,0.00023880502246257027,0,0
Solution 9,Kafr el sheikh,Area,0.04010705114693304,0.0,0.004955484826547247,0.018256959440263364,0.01383386731193924,0.0011395650333759744,0.0013905426996472347,0.0,0.0,0.0,0.0,0.0,0.0,0.000340844414030745,0,0
Solution 9,Kafr el sheikh,Production,0.008100574779263327,0.0,0.007219534632797805,0.06803371050595068,0.01687949838694975,5.695027867002542e-05,0.0001357594343409412,0.0,0.0,0.0,0.0,0.0,0.0,0.0001336471363763913,0,0
Solution 9,Gharbia,Water,0.022528235281288236,0.0,0.0008694396567143645,0.015762174649630447,0.0,0.00023190407087259009,0.0,0.0,0.0,0.0,0.0,0.0,4.453521084231401e-05,0.0003219374160348898,0,0
Solution 9,Gharbia,Area,0.02602581005035952,0.0,0.0013591064228644493,0.015711475267509444,0.0,0.0003428946059948397,0.0,0.0,0.0,0.0,0.0,0.0,5.142564843270889e-05,0.0004594138492875555,0,0
Solution 9,Gharbia,Production,0.005235982858555674,0.0,0.0019481247156535402,0.038744532418586865,0.0,6.47862227320653e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.691751732881045e-05,0.00015391156910726659,0,0
Solution 9,Monoufia,Water,0.023463036439622727,0.0,0.0010051316234429284,0.01721113375265687,0.0,8.265093183348366e-05,1.436360854193551e-05,0.0,0.0,0.0,0.0,0.0003842867112141294,0.0,2.0863342016219175e-05,6.499733474283666e-06,0
Solution 9,Monoufia,Area,0.027105742760926643,0.0,0.0015713012911482513,0.017155835506214166,0.0,0.00013685031360332166,1.5547289061051525e-05,0.0,0.0,0.0,0.0,0.000295398492159979,0.0,2.4260604908454027e-05,9.22586383842618e-06,0
Solution 9,Monoufia,Production,0.006674346098851682,0.0,0.0016441991078768215,0.005111801957397116,0.0,9.784709280947177e-06,6.405032537667372e-07,0.0,0.0,0.0,0.0,0.0004991837060739486,0.0,1.4377253887742718e-05,3.3933044720833526e-06,0
Solution 9,Behaira,Water,0.06116298511187325,3.225793650200042e-05,0.0073394829904364885,0.023079911618196187,0.0,0.0,0.0009650900554964156,0.0,0.0,0.0,0.0,0.007090567271458367,0.0013500989593187985,5.552858721239873e-05,0.00010752645500666806,0
Solution 9,Behaira,Area,0.07371724099386016,0.0001462470267720891,0.011473386779065002,0.02343283990295079,0.0,0.0,0.0016700522040854798,0.0,0.0,0.0,0.0,0.0068168882806148995,0.001945119625934853,0.00018485897542920606,0.0001611109185117757,0
Solution 9,Behaira,Production,0.01616797521540347,0.0,0.008059316164858818,0.06587423334428293,0.0,0.0,0.00018551427220269348,0.0,0.0,0.0,0.0,0.011376060056523842,0.0023433833618716348,8.389229851463902e-05,6.931062869484309e-05,0
Solution 9,Ismailia,Water,0.003372957725871892,6.114564083215005e-05,0.001647481826673061,0.0,0.0,0.0,1.6048724627860906e-07,0.0,0.0,0.0002696185737480632,2.5437228535159534e-05,1.612896825100021e-05,0.0,0,0,0
Solution 9,Ismailia,Area,0.00705145427199335,0.0002542238035477436,0.0022827179026891145,0.0,0.0,0.0,3.416986606824511e-07,0.0,0.0,0.0014655455556670327,7.585710267150414e-05,1.8622577007193587e-05,0.0,0,0,0
Solution 9,Ismailia,Production,0.0014211215064438665,0.0,0.004618055715115782,0.0,0.0,0.0,4.08831864106428e-08,0.0,0.0,0.002434607378482582,6.192439968332029e-05,1.6721223241952906e-05,0.0,0,0,0
Solution 9,Giza,Water,0.013449888349299294,2.5838446650856057e-05,0.0008017942824079308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.77367329836729e-05,0.0,0.0,0.0,0
Solution 9,Giza,Area,0.015105130994128434,0.00015103080802164338,0.001007327651691866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035143707251190096,0.0,0.0,0.0,0
Solution 9,Giza,Production,0.003508518676910239,2.1967898831318732e-05,0.0008576202290648576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006331170247552144,0.0,0.0,0.0,0
Solution 9,Beni sweif,Water,0.03601720366678713,0.0,0.0,0.0034171921459135116,0.0,0.0,0.0,1.7974571583204213e-05,0.00032378301936709377,0.0,0.0,0.001539393666304418,0.0,0.0,0,0
Solution 9,Beni sweif,Area,0.03689007798950311,0.0,0.0,0.010118737676865048,0.0,0.0,0.0,2.306465959606545e-05,0.0002919815055531545,0.0,0.0,0.002330555715184658,0.0,0.0,0,0
Solution 9,Beni sweif,Production,0.008220205685063334,0.0,0.0,0.009119945281816914,0.0,0.0,0.0,1.6216997276221644e-06,2.4448145473564395e-05,0.0,0.0,0.001738830056688656,0.0,0.0,0,0
Solution 9,Fayoum,Water,0.0,0.0,0.0024425897623862125,0.1676735441924726,0.030627448623582163,0.007005523116220024,0.0016810639487494679,0.0,0.0,0.0,0.0,0.029146552781807982,0.012154180813559335,0.00802317286090171,0.0,0
Solution 9,Fayoum,Area,0.0,0.0,0.002951511440937449,0.00982662539493114,0.001906301469465164,0.00791160415954179,0.0015363385759355795,0.0,0.0,0.0,0.0,0.01681311391983899,0.009941341305679263,0.006562431629780376,0.0,0
Solution 9,Fayoum,Production,0.0,0.0,0.0021602448116312656,0.0,0.026457971402777013,0.0035464432126901713,0.00012120978968383346,0.0,0.0,0.0,0.0,0.026011762321975686,0.010728857002445418,0.003423285475451157,0.0,0
Solution 9,Minya,Water,0.05133307357992348,1.6530186366696732e-05,0.0,0.0,0.0017386385825593112,0.0010391549196539936,0.0,0.0,0.00014853094643085268,0.0,0.003670584053261207,0.0,0.0,0.0,0,0
Solution 9,Minya,Area,0.05617628491217701,0.0001812711394920403,0.0,0.0,0.005739838056444,0.002360454347994372,0.0,0.0,0.0001624777131545055,0.0,0.004285242903618619,0.0,0.0,0.0,0,0
Solution 9,Minya,Production,0.01200417769054691,2.730996852230939e-05,0.0,0.0,0.007091082464034613,0.0003485019086931228,0.0,0.0,1.629876364904293e-05,0.0,0.00792329780367061,0.0,0.0,0.0,0,0
Solution 9,Assuit,Water,0.0,0.000315362339648426,0.0,0.059727590746895765,0.0009016173495932257,0.0,0.0,1.2197030717174288e-05,7.197852995595616e-05,0.00033846760240158647,1.7653597090646995e-06,0.0,0.0,0.0,0.0,0
Solution 9,Assuit,Area,0.0,0.0022997104360812787,0.0,0.04886829720647304,0.013663017981598014,0.0,0.0,1.4522193079004173e-05,9.892176226756959e-05,0.00026584155801094697,2.3918906247771576e-06,0.0,0.0,0.0,0.0,0
Solution 9,Assuit,Production,0.0,0.0003244710442755229,0.0,0.11457377369236513,0.01687949838694975,0.0,0.0,8.040359994093084e-07,5.914434300739659e-06,1.8492827986414093e-05,1.771604744461188e-07,0.0,0.0,0.0,0.0,0
Solution 9,Sohag,Water,0.0,9.789722022995151e-06,0.0,0.034477811060108464,0.014579987446891778,0.0,0.00011683471529082738,0.0,6.419489851144362e-05,1.1234107239502633e-06,4.654130142079662e-06,0.0,0.0014154172685541925,0.0,0.0,0
Solution 9,Sohag,Area,0.0,3.741600334472839e-05,0.0,0.027189094262936482,0.023526333503543936,0.0,0.00016521130243996512,0.0,9.892176226756959e-05,8.542466517061278e-07,6.492274552966571e-06,0.0,0.002419397366962095,0.0,0.0,0
Solution 9,Sohag,Production,0.0,0.0,0.0,0.07816879059420981,0.029980323014807603,0.0,1.6489551852292596e-05,0.0,8.013104536485988e-06,6.8138644017738e-08,3.952041353028804e-07,0.0,0.003406128164887491,0.0,0.0,0
Solution 9,Qena,Water,0.018122349530729467,1.2197030717174288e-05,0.0,0.0,0.0004398955420496674,9.147773037880716e-06,5.087445707031907e-05,1.2838979702288725e-06,7.743509632942887e-05,0.0,4.0121811569652264e-07,0.0,0.000191300797564102,0.0,0.0,0
Solution 9,Qena,Area,0.020956037160994045,5.313414173612115e-05,0.0,0.0,0.0023953076113839822,5.108394977202644e-05,5.586773102158076e-05,1.53764397307103e-06,6.35559508869359e-05,0.0,5.125479910236767e-07,0.0,0.0005682448727149162,0.0,0.0,0
Solution 9,Qena,Production,0.004492625958719896,0.0,0.0,0.0,0.009688620165153363,5.205792402955183e-06,4.66068325081328e-06,8.17663728212856e-08,4.647055522009732e-06,0.0,4.08831864106428e-08,0.0,0.000810100338726887,0.0,0.0,0
Solution 9,Aswan,Water,1.4845070280771336e-05,0.0,0.0,0.00015326532019607165,0.0,0.0,0.0,0.0,0.00013521050498972812,0.0,0,0,0,0,0,0
Solution 9,Aswan,Area,0.0002921523548834957,0.0,0.0,0.012207049310079859,0.0,0.0,0.0,0.0,0.00021783289618506257,0.0,0,0,0,0,0,0
Solution 9,Aswan,Production,2.0932191442249113e-05,0.0,0.0,0.01687949838694975,0.0,0.0,0.0,0.0,0.0002644597051616447,0.0,0,0,0,0,0,0
Solution 9,Luxor,Water,0.005455957092596972,0.0,0.0,0.0,0.0,0.0,4.79054430141648e-05,0.0,1.612896825100021e-05,1.3240197817985246e-05,0.0,0.0,0.0,0.0,0.0,0
Solution 9,Luxor,Area,0.008557501258131305,0.0,0.0,0.0,0.0,0.0,5.843047097669914e-05,0.0,1.264285044525069e-05,1.0421809150814759e-05,0.0,0.0,0.0,0.0,0.0,0
Solution 9,Luxor,Production,0.0012265140236700082,0.0,0.0,0.0,0.0,0.0,1.339605741388729e-05,0.0,7.767805418022132e-07,5.314814233383564e-07,0.0,0.0,0.0,0.0,0.0,0
Solution 14,Cairo,Water,2.8285008514775194e-06,0.0,0.0,7.851528225653113e-05,2.4773766078458273e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.413707924197006e-06,0.0,0.0,0
Solution 14,Cairo,Area,2.722200990121982e-06,0.0,0.0,6.41418608297492e-05,8.26868550749552e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.402751237652478e-06,0.0,0.0,0
Solution 14,Cairo,Production,4.6593056397013205e-07,0.0,0.0,9.969543684949149e-05,6.406545254589317e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.233345610509173e-06,0.0,0.0,0
Solution 14,Alexandria,Water,0.004143558678390326,8.056350701104934e-05,0.00038350570165550363,0.004436162214750069,0.0,0.00011294496503486094,0.0,0.0,0.0,0.0,0.0013997177834328923,2.1457592666381176e-05,1.4630176817987166e-06,4.681656581755894e-06,0,0
Solution 14,Alexandria,Area,0.011728432828378677,0.00033755292277512576,0.0006807203850923781,0.005715925550156157,0.0,0.0007416296322463575,0.0,0.0,0.0,0.0,0.0013178855543428045,3.35170996908769e-05,2.3819258663567343e-06,5.444401980243964e-06,0,0
Solution 14,Alexandria,Production,0.0024127803139989785,3.760333728041301e-05,0.0007535741680211048,0.007130686392633156,0.0,7.205479133396924e-05,0.0,0.0,0.0,0.0,0.002100277943976188,1.8459072637287292e-05,1.4800147326110077e-06,1.9185376163476024e-06,0,0
Solution 14,Port said,Water,0.0023992514636377756,0.0003517094507044115,0.0,0.003003380231708526,1.0143589260471104e-05,2.4188559005738786e-05,0.0,0.0,0.0,0.0,0.007634221332649944,0.0,0.0,0.0,0,0
Solution 14,Port said,Area,0.002270826038447381,0.0004748539352144033,0.0,0.002452703092099906,1.4121417636257782e-05,1.531238056943615e-05,0.0,0.0,0.0,0.0,0.004807577086117303,0.0,0.0,0.0,0,0
Solution 14,Port said,Production,0.00045844826726637643,0.0,0.0,0.00395109118246672,8.907496075899584e-07,1.2470494506259418e-06,0.0,0.0,0.0,0.0,0.007958340701731957,0.0,0.0,0.0,0,0
Solution 14,Suez,Water,0.000897317511503213,0.0,0.0,0.0006250011536644118,0.0005976914902708358,0.0,0.00011831267748099429,0.0,0.0,0.0,0.0,0.0,4.85721870357174e-05,6.827415848394012e-07,0.0,0
